Text	Class
@BancodoBrasil e aí BB, e a lei dos 15 minutos? https://t.co/9RhtQaYg0z	
o @BancodoBrasil é muito fuleiro, diz que temos direito a milhoes em emprestimos e quando vamos fazer não liberam	
Antes que me esqueça, obrigado @BancodoBrasil pela sacanagem que um dos seus funcionários me fez!	
I'm at @BancodoBrasil in Santos, São Paulo https://t.co/uYr8AQG9Za	
I'm at @BancodoBrasil in João Pessoa, PB https://t.co/FdlSNlIj9Y	
@mercadopago e @BancodoBrasil ,pelo amor de Deus, eu to morrendo de fome no aeroporto com R$150,00 em transferência do mercado pago. Agiliza	
@BancodoBrasil mas eu não sou iOS user,  sou android 🙁 é Nexus finger print	
I'm at @BancodoBrasil in Guarulhos, São Paulo w/ @marcodelico @oceliomonteiro https://t.co/6eMEbxJtp7	
Tem como eu cancelar um pagamento agendado? @BancodoBrasil	
@BancodoBrasil pensei que era compra indevida, mas n é! E agora?	
@BancodoBrasil tenho como voltar atrás em um estorno feito via telefone?	
Nunca, jamais, em hipótese alguma façam conta ou cartão no @BancodoBrasil, é o pior banco sem dúvidas.	
@BancodoBrasil não viram rachaduras nesse tempo 'atoa' não?	
@BancodoBrasil depois de 1 mês de greve, a agência de Matozinhos MG fica 3 dias fechada por causa de uma obra....	
@yourefeyjanine @BancodoBrasil tem escrito UNIVERSITÁRIO mas deixar bem claro que vc é pobre odiei	
@BancodoBrasil Aham, já te respondi também, ontem.	
Lhe amo, @BancodoBrasil, por ter enviado o cartão novo com bandeira Visa e não a porcaria do Elo ❤	
gostaria de saber pq diabos nao tá dando pra fazer transferência pelo app do @BancodoBrasil	
Ontem vim ao @BancodoBrasil tentar abrir uma conta fui dispensado pq as 2 gerentes faltaram. Hj tô aqui mas de 5 funcionários, 2 estão aqui	
@pernetinha1 @jotatx @BancodoBrasil esse é o pro., buscar cartão na agencia se o end é só d correspondencia, pq domicilio é o mundão d deus	
@BancodoBrasil preciso quitar um CDC e de um extrato de contrato de financiamento imobiliário. Podem me ajudar?	
@BancodoBrasil é incrível como o atendimento de vcs é horrível. Vocês têm funcionários que ñ sabem como tratar cliente.	
@BancodoBrasil vocês fazem treinamento para atender mal os clientes quando ligam na agência?	
@BancodoBrasil apareceu a opção de gerar senha de atendimento no meu app mas depois da atualização sumiu	
@BancodoBrasil estava me referindo a gerar senha de atendimento ao cliente -> caixa ou atendimento pessoal	
@Luaudosonho @jotatx @BancodoBrasil seria impraticável pra mim, eu to sempre viajando, ir pra agência é impossível	
@jotatx @pernetinha1 tão no lucro,  o @BancodoBrasil  agora nem entrega + o cartão  😥	
Funcionário do mês do @BancodoBrasil né @kkkawany @brunoamatussi @wanilira https://t.co/d9mu9LuaYO	
@BancodoBrasil não precisa de pdv. Precisa de privatização.	
Pra que ter disponível a recarga do Bilhete Único SP no app, se nunca funciona? Hein @BancodoBrasil	
Ow @BancodoBrasil tá muito feio esse cartão universitário novo não gostei desfaz	
Jamais tome dinheiro emprestado no @BancodoBrasil sem antes consultar a Poupex. Diferença escandalosa. Diria criminosa.	
Reduziram o limite do cartão de crédito da minha esposa depois que ela tirou o especial. @BancodoBrasil é espelunca mesmo.	
@BancodoBrasil é aquele tipo de serviço que dificulta a vida da pessoa: contato no app manda resolver no telefone que ngm resolve.	
@arthurabatti meu app do @BancodoBrasil tbm tá com problema. No botão do saldo tem sempre uma notificação em vermelho, sei lá.	
@BancodoBrasil após TRÊS DIAS tentando é uma URA de SAC q ñ tem opção de atendimento consegui falar.Faça o teste vocês.	
@BancodoBrasil gostaria de reativar a minha conta que fechei, como faço?	
@zizismf @Bradesco @BancodoBrasil revoltante!!!!	
@GaabPolo @Bradesco confundi o meu e do @BancodoBrasil  dois irresponsáveis que não dão segurança para os clientes !!!	
@BancodoBrasil a dura realidade: falta de boa vontade por parte do atendente. Infelizmente já venho batendo kbeça c vcs a 1 bom tempo.	
Esse tal módulo de segurança pra acessar o @BancodoBrasil acabou bugando meu PC # que merda	
@BancodoBrasil Hoje fui caluniado no estacionamento do banco do brasil porque me neguei a pagar pedágio a um flanelinha drogada.	
I'm at @BancodoBrasil in São Paulo, SP https://t.co/nkeie0EWEw	
fui aceito no @nubankbrasil  adeus @BancodoBrasil	
Em duvida... @Bradesco ou @BancodoBrasil ?	
Eu não tenho q passar por esse tipo de situação Vexatória e desgradavel toda vez q vou ao @BancodoBrasil Barra Avenida,Q absurdo	
@BancodoBrasil, preciso fazer uma transferência bancária e o meu aplicativo simplesmente não funciona!	
Qnto mais eu abria minha mochila pra mostrar q não havia nda de metal em frente a porta giratoria do @BancodoBrasil mais eu era constrangido	
No @BancodoBrasil Barra Avenida aqui de Salvador Bahia,,é foi um transtorno e um constrangimento total,,fui exposto tive q abrir mochila,,	
"No @BancodoBrasil Agencia Barra Av,
Ainda por cima exigem q eu deixe minha mochila num armario,,esse na foto,, https://t.co/2KEGlmF5wH"	
Gnt toda vez q vou no @BancodoBrasil passo pelo constrangimento de ser impedido de entrar pela porta giratoria,,(cont)	
@BancodoBrasil Cadê aquele Pacote Eletrônico maroto? Acabaram com ele? Logo quando eu ia aderir... 😥	
@MarinhoJulio @BancodoBrasil eu disse pra n ficar estressado, mais sei o quanto é estressante, espero que tudo se resolva rs	
@BancodoBrasil flw pra vcs que ficam mandando a fatura toda errada. Agora é só @nubankbrasil aqui	
Ei @BancodoBrasil me ajuda aqui!	
@lucianoantonio1 @BancodoBrasil tô revoltado. Espero que resolvam minha situação	
@MarinhoJulio @BancodoBrasil relaxa lindo, estresse não combina com vc :)	
Tô muito puto com o @BancoDoBrasil.	
Olha @BancodoBrasil  golpe na praça! https://t.co/4Bu1KkeJ1j	
@BancodoBrasil vocês me cobraram uma tarifa de cadastramento que ninguém me informou que eu deveria pagar. Quero estorno.	
O @BancodoBrasil insiste em debitar uma taxa quando faz saque no atm da caixa .. já que era o mais próximo, visto que só deixaram os das ag.	
I'm at @BancodoBrasil in Guarulhos, São Paulo w/ @marcodelico @oceliomonteiro https://t.co/Z7D8IXmYo5	
@Kahmarao @BancodoBrasil acho que podem mandar na agencia da cidade atual	
@Kahmarao @BancodoBrasil mas vê certinho com eles	
@Kahmarao @BancodoBrasil boa sorte kkkkk quando o meu venceu eu tive que buscar em outra cidade, meu pai que mora lá não pode pegar asejnnjs	
I'm at @BancodoBrasil in Guarulhos, São Paulo w/ @marcodelico @oceliomonteiro https://t.co/u7hk1PfzoW	
@andreizimm @BancodoBrasil minha agência é em Natal, socorro! Kkkkk	
@Kahmarao @BancodoBrasil geralmente enviam na agencia	
@BancodoBrasil meu cartão venceu e acho que não me foi enviado outro, se foi, chegou em algum endereço antigo meu. Como proceder?	
@BancodoBrasil pfv, vocês poderiam dizer qual a documentação necessária para levar ao banco no caso de aditamento ñ simplificado do fies?	
@sonolencio @CCBB_RJ @BancodoBrasil @JoyFe Vaaaaaamoooss assim que eu receber a famigerada remuneração	
@CCBB_RJ @BancodoBrasil @JoyFe ops convidei a pessoa errada, @qrobolo  vamossssssssssss	
@BancodoBrasil Antes cada real gasto no cartão era 1 milha, agora diminuiu horrores? Pq?	
@BancodoBrasil Tudo que tento fazer na minha conta BB sai 'conta sem uso de cartão' exceto para pagamento.	
isso Pq fui muito clara Qd disse que precisava fazer DOCs, será que vou ter que fechar minha conta aí tb @BancodoBrasil ?	
Abrir uma conta digital e ele me convenceu a abrir uma conta corrente se eu fizesse um investimento e não pagaria taxa @BancodoBrasil	
Sendo obrigada a ir no @BancodoBrasil Pq a anta do gerente abriu uma conta pra mim onde pago taxa pra fazer doc, isso Pq fui lá abrir uma	
@_vitorgarciaa @BancodoBrasil que isso KKKKK	
Valeu, @BancodoBrasil! Dorzinha de cabeça top em ter que lidar com sua tecnologia.	
@BancodoBrasil e tem que marcar hora. Nunca tinha visto isso na minha vida	
@BancodoBrasil obrigado pelas informação, mas aqui no RJ isso n se aplica, pois só pode abrir em agência perto de sua residência...	
Amo o aplicativo do @BancodoBrasil para smartphone, não preciso sair no Sol quente pra fazer as operações 😉😃😚	
quero trocar meu ender, liguei ao 4004 0001,mas me pedi 1 num d 4 dig.me passa 1 tel o para falar c 1 pessoa(nao 1 maq)?@BancodoBrasil	
Achei tão legal, mas tão legal, que o @BancodoBrasil fechou sua agência em NYC que vou fechar a minha conta assim que possível.	
@CCBB_RJ @BancodoBrasil olha aí @JoyFe vamossssssssssssssssssssssssssssssssssssssssssss	
Fátima e Bonner separaram, mas @BancodoBrasil e Java não. DEUS ME LEVA.	
@BancodoBrasil meu cartão é Saraiva e não sou correntista.	
Final de semana tem peça premiada inédita no Rio de Janeiro. Venha! 😉 Cliente @BancodoBrasil paga meia-entrada. https://t.co/HFd5ou1jRi	
@BancodoBrasil a fatura do cartão chegou atrasada e não consigo mais pagar pela internet, é possível gerar um novo cód com venc. prorrogado?	
@BancodoBrasil Algum atendente que entenda de Mac pode me ajudar?	
NPJ pegando fogo, não queria ser preposto da @CelpaOficial  ou @BancodoBrasil  hahhah	
@Acessocard Por que não faz parceria com algum banco para a gente poder sacar? na minha cidade so tem o @BancodoBrasil é o @bradesco	
@BancodoBrasil ola, boa tarde. Como devo proceder quando um envelope de depósito não é processado?	
@BancodoBrasil fiz um depósito as 12:30 a até agora não ocorreu o crédito na conta. Qual  previsão de depósito feito no terminal eletrônico	
@BancodoBrasil a gente precisa se acertar por aqui um dia.  Eu consegui resolver pelo Facebook de vcs,  via inbox. :)	
@BancodoBrasil  o gerente da agência 1613-6 Deodoro nunca atende o telefone e nunca retorna os telefonemas.	
@BancodoBrasil  minha conta conjunta foi bloqueada sem nenhuma notificação e estou fora do município onde resido.	
@BancodoBrasil  venho aqui  minha profunda decepção com o gerente da minha agencia.	
@BancodoBrasil tenho recebido um péssimo atendimento. Vou procurar outro Banco que queira receber  o meu dinheiro e o da minha empresa	
"@guiabrahao   Olá, boa tarde! Para que eu possa te atender com mais agilidade, por gentileza, siga-nos pelo

@BancodoBrasil..."	
@BancodoBrasil quero saber pq não estou conseguindo efetuar um pagamento de boleto pelo app e taa acima do valor de 900 reais. URGENTE	
vou tirar um empréstimo no @BancodoBrasil  e ir pagando com o dinheiro do empréstimo será que dá?	
O atendimento do BB de Patu/RN é desrespeitoso com os clientes. Alô ouvidora. . . @BancodoBrasil veja o horário que… https://t.co/61Xg9ovVNm	
@BancodoBrasil banco, Olhe a DM por favor	
perdi 2 horas e não consegui resolver um problema mínimo por conta da lentidão do atendimento da equipe do @BancoDoBrasil Agência 1833	
estagiário =D @BancodoBrasil https://t.co/eeiBATsrRm	
@BancodoBrasil tive que resolver sozinho né.	
"@BancodoBrasil AAAAAAAA Precisa mais nao brigadooo, era q sempre q eu pagava um boleto ele sempre colocava como Agendade

Fucei e achei ^^"	
O inferno na terra é esperar mais de duas horas na fila do @BancodoBrasil . Uma desgraça este banco.  Sucursal do diabo.	
@BancodoBrasil eu queria saber se vcs podem depositar 2 mil na minha conta pra eu ir no show do fifth harmony?	
Tá pra existir uma agência do @BancodoBrasil pior que essa Agência Benfica. Pense num povo incompetente que colocam pra atender correntista	
@BancodoBrasil para desbloquear o cartão múltiplo (veio em substituição ao q está vencendo) faço por telefone ou devo ir ao autoatendimento?	
o @BancodoBrasil nao quer me dar o numero da postagem p eu receber meu cartão no correio :(	
@Bradesco Simplesmente a pior migração da história. Procuro novo banco para PJ: @itau @BancodoBrasil @santander_br  alguém?	
@bancodobrasil me ajudaaa, responde a DM 😢	
😓 (at @BancodoBrasil in Brasília, DF) https://t.co/0JXMypMP05	
@BancodoBrasil Ótimo! Obrigada.	
Status: em um relacionamento instável com o @BancodoBrasil.	
@BancodoBrasil qual a dificuldade do sistema de vcs?? Toda vez q vou no banco está sem área 😒	
Obrigada @BancodoBrasil por me fazer ir na agencia fisica tal qual um neandertal pois o moço que me atendeu era uma TETEEEEEIA	
Desisto de abrir conta no @bancodobrasil. Qual banco vocês me indicam?	
@BancodoBrasil facilita minha vida e envia meu cartão no endereço indicado na Conta, precisava ter acesso ao meu R$, se n for mto incomodo	
@BancodoBrasil quais são as taxas no BB para compra de dólar?	
I'm at @BancodoBrasil in Brasília, DF https://t.co/do426HrZTd	
@BancodoBrasil Pessoal, tem DM para vocês. :)	
bom saber que não posso contar com o @BancodoBrasil nem dentro ne fora do país, famoso banco de merda	
@BancodoBrasil pra variar só serve pra dificultar a minha vida	
Ai que delicia ter a senha da internet bloqueada vir até a agência arrastada e esperar mais de hora pra ser atendida @BancodoBrasil	
@Emy_kfs @BancodoBrasil processe mesmo, esse banco não tem respeito pelos clientes. Hoje mesmo vou ao Procon.	
@BancodoBrasil gente, eu sou desempregada e nao tenho dinheiro no banco aff :/	
@BancodoBrasil sendo que nao pedi??? ou ces mandam pra todo mundo? é cartão de credito, parece	
@BancodoBrasil fechada. algo assim. eu já ia fechar então fiquei feliz por nao precisar ir ao banco... ontem recebi um cartão da ourocard	
@BancodoBrasil ate que enfim ne a madame me respondeu. então... chegou uma carta na minha casa dizendo que minha conta corrente havia sido	
Agência VAZIA do @BancodoBrasil em Belém e pra abrir uma Conta eu tenho que agendar para abrir daqui há uma semana?! #BBFail	
O pior banco do mundo tem nome @BancodoBrasil	
@kamiulla_ @BancodoBrasil eu solicitei um novo pq o que veio tava com problema :/	
@BancodoBrasil Porque as agencias não abrem as contas na hora, tendo que o cliente voltar varias vezes na agencia para conseguir abrir?	
@proconspoficial obrigado Procon, vou abrir uma reclamação contra o @BancodoBrasil hoje mesmo, estou indo agora no Poupa Tempo!	
"Uma manhã toda perdida na tentativa de abrir uma conta no @BancodoBrasil 
E ainda saiu da agencia sem a conta aberta."	
@BancodoBrasil Tentei acessar minha conta do BB online e na 1a tentativa apareceu 'Senha Bloqueada. (C434-000)'. Preciso acessar urgente!	
@BancodoBrasil esperar 1h20min pra ser atendida é bom, né, mores? Tô nem achando ruim...	
@BancodoBrasil Ag Estilo da Virgilio Távora/Dom Luis nem ar condicionado funciona. Cliente sai às carreira. Imagina os funcionários.	
@BancodoBrasil sim, mas consegui receber o SMS. Obrigado!	
@BancodoBrasil 🙈 por favor sejam + como o  @nubankbrasil , por favor. 🙄😌	
@thersanios @BancodoBrasil o meu demorou dois meses. Daí quando fui no banco, tava lá 😑	
olá @BancodoBrasil será que pode enviar a merda do meu cartao afffff pelos tempos que tô esperando	
I'm at @BancodoBrasil in João Pessoa, PB https://t.co/8K4FkX9AuY	
Espero que o @banconeon seja menor burocrático para investir do que o @BancodoBrasil porque tá foda...	
É realmente um sistema que te atende virtualmente no @BancodoBrasil. Nem se preocuparam em mudar as respostas.	
Você faz uma pergunta para o SAC do @BancodoBrasil e obtem uma resposta. Faz uma reclamação e tem a mesma resposta ipsis literis.	
@BancodoBrasil respondi também. Por favor, me respondam rápido, porque meu pagamento vai cair e eu não posso ficar sem! :(	
I'm at @BancodoBrasil in João Pessoa, PB https://t.co/Q1JDeztkuL	
Mais gastos...  😒 (at @BancodoBrasil in Goiânia, GO) https://t.co/0duFq0tTb2	
@BancodoBrasil CPF encaminhado por DM	
que dia o @BancodoBrasil  vai deixar eu desbloquear o app pela digital,  tô cansado de digitar senha	
Hey @BancodoBrasil mandei DM...	
Não se pode elogiar... @BancodoBrasil https://t.co/kSEznV5iE7	
@BancodoBrasil e-mail: cartoes.opera@bb.com.br , enviado dois e-mails desde o dia 14/10/2016, sem retorno.	
@BancodoBrasil obrigado.	
@BancodoBrasil olá.... vamos conversar? precisando de sua ajuda	
@BancodoBrasil não sei mais o que fazer para falar com vcs!	
I'm at BB CENOP Operações - @bancodobrasil in Curitiba, PR https://t.co/agjk5nN5Sg	
É mais fácil ganhar na loto do que conseguir abrir uma conta no @BancodoBrasil	
@BancodoBrasil bom dia, depositei um $$ na conta e a máquina engoliu o envelope e não soltou recibo. Tem como ajudar? :)	
Já comecei o dia reclamando do @BancodoBrasil no @ReclameAQUI  e no @BancoCentralBR bom dia!	
@_vitorgarciaa @BancodoBrasil vai te catar, meu whats ta atualizando e vai demorar, senão eu ia lá te responder	
@eduarda_valimm @BancodoBrasil 1...2...3... ba nao dormi	
@_vitorgarciaa @BancodoBrasil conta carneirinho Q tu consegue dormir	
@eduarda_valimm @BancodoBrasil é tudo que eu mais quero	
@_vitorgarciaa @BancodoBrasil vai dormir	
@eduarda_valimm @BancodoBrasil parceirasso, vou morrer, morri	
@_vitorgarciaa @BancodoBrasil ele é meu amigo kkkkkkkkk idiota	
@eduarda_valimm @BancodoBrasil como se tu se importasse com o banco KKKKKKKK, ok, deus ta vendo esse abandono	
@_vitorgarciaa @BancodoBrasil se eles me bloquear por causa de ti, tu vai ver... não força a amizade, to indo dormir já o querido	
@eduarda_valimm @BancodoBrasil manda ela me responder, pfvr?!	
quase todas as compras que eu faço são no exterior, bando de imbecíl. avisa a merda do sistema que é pra autorizar @BancodoBrasil	
literalmente a cada 3 compras que eu faço na internet o @BancodoBrasil suspeita de uma e não autoriza. cansei dessa merda já	
o @BancodoBrasil nunca me deixou tanto tempo sem meu cartão jesus amaro	
Gerar senha de banco pelo celular??? @BancodoBrasil https://t.co/egDXkoYlF4	
@BancodoBrasil onde posso reclamar do atendimento da agência da minha cidade? :))	
Alo @BancodoBrasil  me fazendo perder o sono mais uma vez...	
@BancodoBrasil universidade federal da paraíba UFPB. Demorou exatamente 1:20 minutos para ser atendida é um péssimo atendimento por sinal!	
errei minha senha do banco e a conta bloqueou. o que eu faço agora? (banco do brasil) @BancodoBrasil	
@BancodoBrasil cara eu já desisti de vocês, não quero ficar falando com vocês por aqui não, se quiser conversar me liga	
Sabia que o prédio do #CCBBSP foi a primeira agência do @BancodoBrasil em SP? Venha descobrir mais curiosidades em… https://t.co/yW1jGxdfH1	
@BancodoBrasil me ajuda a desbloquear o meu cartão, quando vou ao caixa eletrônico aparece a seguinte mensagem: 'cartão pendente de entrega'	
@babi @BancodoBrasil @Bradesco miga tu vai se enfiar numa latada maior. Bradesco tb so me deu dor de cabeça	
@babi @BancodoBrasil guria eles me fizeram viajar 400km pra pegar o cartão novo na minha cidade natal vai tomar no cy	
Amiga @babi o @BancodoBrasil rainha o @Bradesco nadinha. Deixou fazer débito na minha conta sem autorização, uma bosta tô até no processinho	
@babi @BancodoBrasil o meu venceu, mandaram atrasado e com bandeira ELO...  E L O	
@babi @BancodoBrasil pior coisa isso de terceirizar serviço, principalmente atendimento, TODA VEZ é isso	
Vou amanha limpar minha conta do @BancodoBrasil e passar tudo pra minha poupança do @Bradesco . Sem condições continuar nesse LIXO de banco	
HAHAHAHAHAHA DEU 20:01 A LIGAÇÃO CAIU VAI TOMAR NO CUUUUUUUUUU QUE ODIO @BancodoBrasil	
Isso pq meu cartao do @BancodoBrasil vence agora em outubro e PENSE se eles me mandaram um novo?	
Ah mas pra que que eu fui ligar pro atendimento do @BancodoBrasil que vao ate as 20h as 19:40? A mulher ja ta me fazendo esperar ha 15 min	
@BancodoBrasil poderiam tirar uma dúvida minha, por favor?	
@BancodoBrasil já mandei	
@BancodoBrasil Olá, obrigada por responderem! Acabei de enviar meus dados pra vocês :) :)	
@BancodoBrasil eu me organizo melhor por data apenas, tanto que prefiro olhar os lançamentos pelo tablet ou smartphone, onde é assim.	
@BancodoBrasil a minha sugestão é que seja apenas por data, ou que o cliente possa escolher se quer ou não esta classificação.	
@BancodoBrasil me fazendo passar constrangimento	
@BancodoBrasil alguém me dá uma ajuda ai	
@BancodoBrasil vcs não cansam de me roubar?	
@BancodoBrasil pq de uns tempos pra cá eu pago meu cartão e  disponibilizam crédito menor?	
@BancodoBrasil acho que o mínimo que vcs poderiam fazer era me atender decentemente e responder meus inbox!!	
@BancodoBrasil após a atualização, o app não sai mais da tela inicial https://t.co/Kpy40nh3A9	
I'm at @BancodoBrasil - Feira de Santana in Feira de Santana, BA w/ @alinefran13 @asuyane78 @allesilva1219 https://t.co/32ORyXcoHh	
I'm at @BancodoBrasil in João Pessoa, PB https://t.co/xvoFSfyYRQ	
@BancodoBrasil BB eu preciso da sua ajuda	
@BancodoBrasil Acho que bati um recorde! Mereço uma medalha. Em 56 min eu consegui ser atendido, depois de tentar 2x sem nem chegar perto...	
@BancodoBrasil Banco do Brasil me tira uma duvida q to precisando, sem brincadeira	
@BancodoBrasil obrigado pelo retorno.	
Obrigado @BancodoBrasil por ter um atendimento por telefone tão ruim. Chorei de raiva.	
Oba oba das tarifas bancarias taxa R$30/mês se fosse pra poupança 0,6%/mês em 30 anos renderia R$38mil @BancodoBrasil cadê a conta digital?	
Partiu abrir uma conta no @BancodoBrasil https://t.co/RZKdcC5PFB	
@BancodoBrasil ue ja to seguindo	
"@gustlemes   Olá, boa tarde! Para que eu possa te atender com mais agilidade, por gentileza, siga-nos pelo

@BancodoBrasil..."	
@BancodoBrasil Emiti um boleto pelo BB cobrança e não consigo cancelar pois recebi em espécie do cliente.	
@BancodoBrasil obrigada, banco	
Ei @BancodoBrasil, você ainda tão de greve?	
@BancodoBrasil colabora comigo pelo amor de Deus nunca te pedi nada	
@BancodoBrasil informações incompletas e em unidades diferentes falam coisas diferentes para o mesmo serviço, site não explica nada direito	
@BancodoBrasil que pro atendimento e serviço de vocês ser ruim ele ainda tem que melhorar muito	
@BancodoBrasil ah sim, brigadinha queridos 😘	
Dr. Faz tudo. Agora,  resolvendo problemas com o mandado de pagamento. (at @BancodoBrasil in Rio de Janeiro, RJ) https://t.co/luwwLPW78U	
Eu QUERO um cartão de vocês e estou fazendo apenas ligações pagas e ainda sim não está sendo possível @BancodoBrasil, como faz?	
@BancodoBrasil Oi pessoal! Estou precisando urgente do meu número do IBAN e não estou conseguindo com o pessoal da agência. Podem me ajudar?	
@BancodoBrasil olha lá de novo :)	
@BancodoBrasil bom dia como faço para aumentar meu limite de transferia via TED? Fiz uma transferência ela voltas mas contou no meu limite.	
@BancodoBrasil consegui, valeu!	
I'm at @BancodoBrasil in João Pessoa, PB https://t.co/zsGKQDQ4yi	
@BancodoBrasil @luanawlkr depois não digam que eu não avisei!	
@myangelkp @BancodoBrasil ELES ME RESPONDERAM GRAÇAS A SUA GRACINHA, OBG	
I'm at @BancodoBrasil in Brasília, DF https://t.co/UAOOJxlbLC	
@BancodoBrasil Não, eu insiro meus dados corretamente porém quando clico no botão 'entrar' nada acontece	
@BancodoBrasil o banco q transfere o serviço PJ da agência do lado da sua empresa para o inferno. Sem mail do seu gerente, s/ nada. Um lixo	
Essa filinha que eu amo no banco obrigado @BancodoBrasil por esse mimo	
@luanawlkr @BancodoBrasil sempre que eu peço ajuda pros canais de atendimento você vem atrapalhar, estou me vingando	
@Ninobahia3 Ne @BancodoBrasil  achei o cumulo e o atendente ainda tentar dar razões técnicas, pra isso isso pra mim e falta de boa gerência.	
Recebo uma Msg @BancodoBrasil informando que cartão pedido dia 10/09/2016 esta na sua AG 1599-9 espera ser atendido por 2:hs ele entregam um	
@BancodoBrasil obrigada por ter ar condicionado	
Abri uma conta MEI no @BancodoBrasil quero saber quando chega o cartão?O gerente não me explicou nada.Preciso do cartão para movimentação.	
@BancodoBrasil olá, a página do gerenciador financeiro de pessoa jurídica não abre, ela está offline?	
@luanawlkr @BancodoBrasil não respondam, é spam! essa conta @luanawlkr é um robô digital que rouba os dados pessoais dos clientes	
30min de espera pra ser atendida no @BancodoBrasil. Tá dose! 1 semana tentando falar com uma gerente e nada	
Eu só queria deixar aqui registrado que o atendimento via telefone do @BancodoBrasil e #Ourocard pros clientes Black é péssimoooooooooo	
"Que desrespeito @BancodoBrasil
Agora são 12:13 e ainda não fui atendida.   @ProconNatal https://t.co/pk9IeRMSB0"	
@BancodoBrasil e desde a hora que cheguei o número da minha senha não tá nem perto	
@BancodoBrasil Gostaria de informar que vou processar o banco por conta do serviço lixo que vocês oferecem,to esper… https://t.co/fbdkfxtBXi	
I'm at @BancodoBrasil in Goiânia, GO https://t.co/JFBAOkZ06d	
@bancodobrasil pessoal, vocês podem me ajudar com a obtenção do certificado schengen?	
I'm at @BancodoBrasil in Goiânia, GO https://t.co/MazAk7DPRT	
@BancodoBrasil preciso muito de um desse pra minha casa...	
@BancodoBrasil eu que agradeço a atenção	
I'm at @BancodoBrasil in Brasília, DF https://t.co/wYtxW3xBFL	
@BancodoBrasil alguém*	
O critério para atendimento preferencial no @BancodoBrasil é ser amigo de algum que trabalha lá dentro. Fora isso, se você chegar cedo+	
@BancodoBrasil como sempre estragando o meu dia. Queria que eles tivessem uma aula de atendimento com o @nubankbrasil.	
@BancodoBrasil Nossa gente muito difícil liquidar um ordem de pagamento, o 'caminho' mudou, mas a falta de comunicação continuar a mesma.	
Aqui esperando o @BancodoBrasil responder minha DM. =/	
oi @BancodoBrasil pode me ajudar?	
@BancodoBrasil Olá, pedi ajuda por DM e preciso muito do auxílio de vocês.	
@BancodoBrasil dá pra trocar a data do agendamento de um pagamento? Diz que sim por favor	
@BancodoBrasil Consegui o detalhamento pelo atendimento, obrigada 😊	
@BancodoBrasil como faço p atenderem o telefone na agência? #atendimento	
@BancodoBrasil desde ontem não consigo entrar no gerenciador financeiro, nem o suporte sabe o pq... Como lidar?	
@BancodoBrasil obrgdo pela consideração e respeito pelo retorno fico muito feliz sabendo que vcs respeitam seus clientes dando um retorno 😉😁	
"tô muito deprimida essa semana
1º pq tô sem netflix
2º pq tô sem 4g 
Culpa do cartão de crédito do @BancodoBrasil que n chega nunca"	
@BancodoBrasil ajuda ai porra	
@BancodoBrasil e eu pagando taxa 🤔🤔 https://t.co/ltvw4nukSE	
E não teve acordo com o @BancodoBrasil irredutíveis na anuidade, vou cancelar e usar outro cartão. O da @portoseguro é mais negócio.	
@BancodoBrasil Tenham dó, tenham piedade da população de #CaldeiraoGrande  #Idosos #Gestantes são os q + estão sofrendo por falta do #Banco	
@BancodoBrasil A cidade sem banco, o #BancoPostal e #Correio com 1 apenas funcionários pra tudo, inclusive para entregar correspondências...	
I'm at @BancodoBrasil in João Pessoa, PB https://t.co/CL3lepmZ5h	
E ontem durante o trabalho fui surpreendido..o papai e o Rafael agradecem o @BancodoBrasil pela surpresa e pelo car… https://t.co/tGfGTkqtFx	
@BancodoBrasil nunca solicitei a personalização.máximo q consigo fazer 800/dia. Só q tem uma semana q tento transferir e dá limite excedido	
@BancodoBrasil o app Ourocard de vcs não funciona!! Eu mandei e-mail para o e-mail q da suporte, mas até agora nada! Absurdo.	
@BancodoBrasil preciso de ajuda. Gostaria de saber para qual endereço foi remetido o cartão. Vou passar meu CPF inbox	
Hey @BancodoBrasil ! Poderia dar um toque na minha agência para ler o meu email, seu lindo?!💕😘	
@BancodoBrasil eu tô sem celular	
Bom dia para quem descobriu mais uma taxinha na conta corrente. Nunca mais elogio o @BancodoBrasil	
@BancodoBrasil responde a DM cusão	
aqui ligando p/ bloquear meu cartão do @BancodoBrasil Zzzzz Um app com 3000 funcionalidades, mas não tem uma pra bloquear o cartão...	
@BancodoBrasil existe ainda negociação da taxa da anuidade de cartão de crédito ou não?	
@BancodoBrasil assim eu espero. Obrigado.	
"@ReceitaFederal @AdvocaciaGeral @CGUonline @bndes_imprensa @petrobras @Caixa @BancodoBrasil @Eletrobras
ME RESPEITA… https://t.co/bNHLTPuK7w"	
"@LGavaza @BancodoBrasil 

A conta digital não mudou o nome para conta eletronica?"	
@BancodoBrasil Tem dizendo lá que agr eu terei que pagar por TED, transferência entre contas no msm BB. Verdade ou eu entendi errado?	
@BancodoBrasil Cês me mandaram um cartão novo, sem eu ter pedido, comé que é isso?	
Ou @BancodoBrasil eu efetuei o pagamento de um produto através do débito online mas o banco não liberou o dinheiro pra loja. Como faz?	
@BancodoBrasil pra conta universitária é o mesmo esquema?	
@sigaberaldo @BancodoBrasil Fico feliz... @BancodoBrasil sempre solícito... #guilhermeberaldo	
