Text;Class
@iaasmim @BancodoBrasil eu tb nao consigo.. o app e o site.. dizem que a sessão expirou;0
@bancodobrasil tô com problema pra acessar minha conta na internet, tava no meio de uma transação caiu e não entra mais, algum problema?;1
@andrezastefani @BancodoBrasil Tambem estou com problemas para acessar o app e o site. Diz que 'sessao expirou';1
@BancodoBrasil olá! preciso saber qual routing number e swift code para receber uma transferência internacional. como faço?;1
@BancodoBrasil O site e o app estão com problemas? Fica dizendo 'sessão expirou' ao tentar realizar login...;1
Que bom! Recebi 0 cartinhas do @BancodoBrasil avisando que minha agência fecharia. 0 avisos. 0 ligações. Agora no app: 'agência inválida';0
O app ta com problema? N consigo abrir o meu!! So fica carregando @BancodoBrasil;0
@BancodoBrasil ô, disseram que minha agência vai fechar. Pra onde vão mandar minha conta, hein?;1
Esse app do @BancodoBrasil tá um cocô hoje.;0
@BancodoBrasil a agência ainda não recebeu nenhum calendário.;1
O site do @BancodoBrasil tá com problemas mesmo ou já foi Temer golpista que derrubou o serviço?;0
@BancodoBrasil Bateram panela? #VãoFicarSemEmprego;0
Aplicativo do @BancodoBrasil tá mais lerdo do que lesma com cãibra.. :(;0
@BancodoBrasil Para que 2017, seja de muita luz para iluminar o caminho  de todos em suas conquistas.;1
@BancodoBrasil minha AG 1763-9 CC19671-1 vejam estão cobrando 11,20 mensal  d rendimento receber trimestralmente,me ajudem;1
n se ilude pq te chamo de bb, só estou promovendo o @BancodoBrasil;1
@BancodoBrasil como faço pra liberar um cartão de crédito? já sou correntista mas não recebi senha desse novo cartão;1
@BancodoBrasil @GooglePlay  obrigado;1
Achonsempre uma perda de tempo absurda ter que ir ao banco!! Mas fazer o que se o @BancodoBrasil é tão ruim!!;0
@BancodoBrasil banco lixo, desconfortável;0
@BancodoBrasil não tô conseguindo sacar meu dinheiro 😑;0
@itau @Bradesco @BancodoBrasil @santander_br GENTE AJUDA NÓIZ FAZER UMA VAQUINHA PRA QUEBRAR O CONTRATO DE 5H COM A @syco ? #BrazilHatesSyco;1
E aqui estamos nós de novo... Centésima visita em 3 meses sem respostas... @bancodobrasil;0
odeio o aplicativo do @BancodoBrasil pq só trava piores app inovem;0
@BancodoBrasil obrigada!!!!;1
@BancodoBrasil Vcs aceitam doc para uma conta poupanca de vcs? Tipo transferir via doc do meu banco para uma poupanca BB? Obrigado;1
@BancodoBrasil vlw por não responder;0
@BancodoBrasil twitando com nosso dinheiro, vai trabalhar;0
@BancodoBrasil não consigo entrar no internet banking via celular. Algum problema?;1
@BancodoBrasil privatização de banco público já.;1
@BancodoBrasil façam um aplicativo para pagamento com celular, sem precisar usar o cartão de plástico, para pagamento, evita custo d correio;1
I'm at @BancodoBrasil in Brasília, DF https://t.co/qtBzgvHXHS;1
@BancodoBrasil prezados, alguma novidade sobre o questionamento? Verifico que o problema vem ocorrendo c vários Tribunais.;1
@BancodoBrasil bom dia meu bb, te amo meu bb;1
@BancodoBrasil odeio vcs, me roubaram 200 falando q er juros, o co de vcs, ridiculos, filhos da puta;0
Vergonha essa agencia Mangabeira! Mais de horas pra ser atendido pelo caixa! Falta de respeito! @BancodoBrasil;0
Boa ação do dia. (at @BancodoBrasil in Ponta Grossa, PR w/ @dalvaecave @luuhp_) https://t.co/lYbU49HLKL https://t.co/GKPssvBSou;1
@BancodoBrasil enviei DM e nada de resposta;0
Agencia Mangabeira totalmente desorganizada e falta de funcionários pra colocar ordem nas fichas de controle dos caixas! @BancodoBrasil;0
@BancodoBrasil O app do bb pra ios ta fora do ar???;1
@BancodoBrasil to tentando cancelar um cartão de crédito mas não consigo pelo atendimento telefônico. ajudem-me, please.;1
I'm at @BancodoBrasil in Goiânia, GO https://t.co/SjdUgITVk8;1
I'm at @BancodoBrasil in Capão da Canoa, RS https://t.co/0Qchn1hpA1;1
Nunca imaginei que um dia ia ter q falar q o @BancodoBrasil tá bem melhor q o @itau, desde de ontem o app não funciona!;1
@BancodoBrasil estou extremamente chateada com vocês, pois fui ao banco solicitar uma conta portabilidade e CC sem taxa e foi negado.;0
@BancodoBrasil queria passar só para dar um oi;1
@BancodoBrasil vc 31245-6 caiu meus proventos e vcs aprisionaram um certo valor automaticamente, sem especificar o que seria ou avisar.;0
@BancodoBrasil Que propaganda enganosa esse BB sou correntistas desse banco os pacotes serviço altíssimos e a taxa de cheque especial 1 RBO;0
@dandanslv @nubankbrasil @itau @santander_br @Caixa @BancodoBrasil @Bradesco sim, mais um pra sambar em cima.;1
@BancodoBrasil quê que a gente faz hein?;1
@Kenjitos @nubankbrasil @itau @santander_br @Caixa @BancodoBrasil @Bradesco @meudigio ai, realmente esqueci desse banco. Mais um pra pisar.;0
@BancodoBrasil instalei o app, fiz os procedimentos, veio o email, mas deu um erro e não prosseguiu... tento de novo e não vai... contafácil;1
@whatheleo @nubankbrasil @itau @santander_br @Caixa @BancodoBrasil faltou o @Bradesco;1
@whatheleo @nubankbrasil @itau @santander_br @Caixa @BancodoBrasil faltou o @Bradesco que ainda tentou com o bb cri… https://t.co/132u0Q8JW9;1
@BancodoBrasil ja dancei dentro do banco #arvoredeluzbb 😉😛passa no meu canal mateusinho2006;1
@BancodoBrasil atendimento sofrível. Tem gente aguardando desde 10h prs ser atendido na agência de bangu;0
@BancodoBrasil Parem de cobrar juros abusivos nos cartões é que é!!!!;0
@BancodoBrasil oi eu tenho saldo e meu cartão não ta passando;1
@BancodoBrasil  vou sentar lá na frente do trabalho de vcs e gritar aháaaa se fodeu otário;0
@BancodoBrasil tomara que todos vcs que me atenderam que nem a sua bunda sejam demitidos com as mudanças que vem vindo ai;0
@BancodoBrasil entao eu fiz uma conta facil e ate agora nada do cartao, nao aparece meu nome no  app, qq eu faço?;1
@BancodoBrasil Obrigada, vou ver agora!;1
I'm at @BancodoBrasil in Brasília, DF https://t.co/2VpoMxDIax;1
@BancodoBrasil Sou astrônomo amador, não curto desperdício nem poluição luminosa.;1
@BancodoBrasil árvore de luz? Então banquem a árvore da lagoa no ano que vem, ein que tal?;1
@BancodoBrasil  ok tem contato para qe eu posso  ligar para vcs;1
@bancodobrasil bom dia meu bb, gostaria de saber como procedo para autorizar débito automático da minha conta para a conta de um amigo meu?;1
@BancodoBrasil ei macho o que é kibar e salkatear????;1
@BancodoBrasil a agencia onde tenho conta vai fechar hahaha VÃO SE FODER;0
@BancodoBrasil eu não estava em casa pra receber meu cartão e ele voltou pra vocês, como faço pra pedir outro?;1
@BancodoBrasil oi miga pra 2017 vamos melhorar esse atendimento ai https://t.co/qgZ5nkaUkR;0
@bancodobrasil se vc me respoder eu agradeço!;0
Ei @BancodoBrasil vi que tem pouco dinheiro na minha conta queria saber se ta tudo bem !!!;1
@BancodoBrasil eu preciso ir até minha agência para aumentar o limite do cartão de crédito?;1
@BancodoBrasil Sim, dps o funcionário da ag. disse 'tentamos fazer funcionar também e não conseguimos' e o atendimento mandou fazer de novo;1
@BancodoBrasil vocês precisam me seguir de volta pra eu conseguir enviar DM;1
Se pra todas as operações eu preciso de um 'código de autorização BB Code do seu celular',pq raios o internet banking existe @BancodoBrasil?;0
@BancodoBrasil do banco santander. Consta em meu extrato dois pgtos dia 14/12 e 15/12;1
@BancodoBrasil está faltando dinheiro nos caixas das agencias de Picos no Piauí e m outras cidades. Qual é o problema com vocês?;0
@BancodoBrasil use a hastag #lulanacadeia e tenha um natal feliz;1
me arranja um emprego de jovem aprendiz aí por favor nunca pedi nada pra vcs @BancodoBrasil;1
@BancodoBrasil estavam alegando que não tinha sistema mas no banco de Ribeirão Pires tinha 😒;1
@BancodoBrasil vai tomar no seu cu, fui ontem na agência de Rio Grande da Serra tentar abrir uma conta as 15:00 e não consegui;0
@BancodoBrasil Já passei meus dados, fico aguardando o seu retorno ok. 😉;1
Eu era tão feliz com a minha conta no @BancodoBrasil sem cartão de crédito, sem encheção de saco, sempre com dinheiro no caixa eletrônico...;0
@filipe_015 @BancodoBrasil se for realmente, é um deboche.;0
@laaisec @BancodoBrasil hahahahahaha mas não teve como correr dos problemas que eu tinha que resolver na caixa;1
@tavsdani a prefeitura fez convênio com a caixa, não aguentei um mês de tantos problemas. voltei pro melhor: @BancodoBrasil;1
@BancodoBrasil Vcs compram moedas da olimpeadas Rio 2016?;1
Oi BB, tem DM! @BancodoBrasil;1
@BancodoBrasil obrigada! Eu consigo fazer essa alteração pelo aplicativo?;1
Quando tira senha com cartão não registra no sistema  @BancodoBrasil  #ag.iraja é uma vergonha. https://t.co/KTg3yH1qda;0
@BancodoBrasil A agência de Pirapora/MG está um lixo.;0
@BancodoBrasil Estive na agência e consegui resolver. Muito obrigado!;1
@BancodoBrasil qual é a hastag para avisar que AS AGÊNCIAS DO BB PARECEM UMA SUCURSAL DO INFERNO DE TAO DESORGANIZADAS?;0
@BancodoBrasil DM enviada!;1
@BancodoBrasil meu banco fav;1
@BancodoBrasil eu prefiro essa hashtag #nãodeixemcidadessemagencia;1
@BancodoBrasil  para atualizar o app no celular tenho que desinstalar e baixar novamente?;1
@BancodoBrasil Ok. Obrigado.;1
@BancodoBrasil vou ser a melhor bancária que vocês vão ter;1
@BancodoBrasil ou bom dia!! quando eu crescer vou trabalhar ai, me aguardem beijo;1
@BancodoBrasil cade meu cartão bb hm?;1
@BancodoBrasil aos funcionários do Banco doBrasil,especialmente Irene,Tais,Zeca REBECA,obrigada p carinho, Feliz Natal e q 2017de mtas 😀🙏🙏🙏🎄;1
I'm at @BancodoBrasil in Goiânia, GO https://t.co/zWl2Tv2iyN;1
@BancodoBrasil Poderia Tirar Minha ultima Duvida no DM ?;1
@BancodoBrasil Obrigado;1
@BancodoBrasil Obrigado;1
quero meu cartaaaaaaao @BancodoBrasil;1
Alô @BancodoBrasil, devolve meus 57 reais aí, na moral;0
@BancodoBrasil mores desblock meu celular pra mexer na conta ai pfvr nunca te pedi nada kd o sms que nao chega;1
@BancodoBrasil Bom dia, uma duvida... O cartão da conta facil demora quantos dias para chegar? O meu ainda não chegou;1
@BancodoBrasil Minha conta foi encerrada automaticamente por inatividade.Quero saber se posso ativar dinovo ou so abrindo outra conta.;1
@BancodoBrasil Quero fazer uma reclamção;0
@BancodoBrasil eu perdi minha senha para acessar a Internet. Fui tentar e bloqueoou. Oq eu faço ?;1
@BancodoBrasil Eu consigo sacar dinheiro no caixa eletronico?;1
@BancodoBrasil Amigos, recebi um SMS dizendo que a minha conta facil esta bloqueada para creditos no mes atual. Oq isso significa?;1
I'm at @BancodoBrasil in João Pessoa, PB https://t.co/C4ZCtVe5av;1
#arvoredeluzbb @BancodoBrasil  me chama de árvore de luz e ilumina minha vida com dinheiro pq eu sou pobre;1
Meu sonho parar de ir trinta vezes ao @BancodoBrasil por semana pra resolver problemas;0
@BancodoBrasil tenho 14 anos posso ter cartão de débito;1
I'm at @BancodoBrasil in Goiânia, GO https://t.co/lvlJwXozGM;1
De fato o @BancodoBrasil  tem o pior sistema de internet banking que existe, vc libera o computador, mas não consegue fazer nada.;0
FALE CONOSCO DO @BancodoBrasil É UMA PIADA;0
MOFANDO AGUARDANDO RESPOSTA DE TWEET E DM DO @BancodoBrasil;0
@BancodoBrasil só eu que não sabia que usando uma # o céu fica mas iluminado ?;1
@BancodoBrasil quero ter é minha conta iluminada...coloca pelo menos 100.000;1
@BancodoBrasil  a cada ano. Poderosos, reúnem foguetes e matam aves em seus ninhos. Torturam animais em geral, com o poder de festejar.;1
@BancodoBrasil cadêas convocações dos concursados de 2015 -1 hein ? não adiante ficar com # bonitinha ! descaso com os concursados é feio;0
@BancodoBrasil me ajude urgente não recebi o cartão dá conta mais no rastreio diz que foi entregue mais não a mim;1
E sacar dinheiro com o caixa fechado @BancodoBrasil, já tá saindo pelo app do celular também dinheiro?;1
Essa fórmula de estimular o pagamento d contas online fechando caixa eletrônico não resolve muito não. Nem td mundo consegue @BancodoBrasil;0
Agora além disso algumas agências do @BancodoBrasil não funcionam depois das 18 e nem fds. Ou seja pagar conta e sacar dinheiro foda-se.;0
Uma agência do @BancodoBrasil onde é concentração de idosos que tem mais dificuldade para transações e 1 caixa com saque. Atrasa todo mundo.;0
@BancodoBrasil Aos domingos, as 2 ag. da R. Oratório e a da Vieira de Carvalho em Sto André ficam fechadas ou c/ terminais desligados.;1
@BancodoBrasil 2. voltando os caixas teremos mais emprego, e disso o Brasil precisa muito. o Globo terrestre é meu, então eu criei-os. ESTE;1
Pra se ter uma idéia da inutilidade da agência Siqueira Campos do @BancodoBrasil eu ia sacar dinheiro pra pagar o ônibus, perdi dois onibus.;1
Eu não sei pra que o @BancodoBrasil tem uma agência onde só 1 caixa eletrônico funciona pra saque, o outro não tem papel. Mais fácil fechar.;0
1.  @BancodoBrasil senhores voces precisam melhorar muito ainda o atendimento ao cliente. Voltando como era antigamente com os caixas,;0
@BancodoBrasil  Sua conta digital é um lixo igual todos os serviços #arvoredeluzbb #arvoredeluzdecuérola;0
Em 2017 o @BancodoBrasil me responde. Quem sabe o meu cartão de débito chegue. Quem sabe até eles me enviem um código de rastreio correto né;1
I'm at @BancodoBrasil in João Pessoa, PB https://t.co/LlIRz4eUh0;1
@BancodoBrasil Energia elétrica q PAGO é carésima.Esse Banco faz nada p/mim?Ou faz e nem sei?Vá ajudar a seca do Nordeste,Hospital s/leitos;0
Eu só queria entender porque o @BancodoBrasil tirou os Relacionamentos do aplicativo??? Como alguém tira algo assim q era tão útil show etc?;1
@BancodoBrasil que mensagem bonitinha....nem parece que os bancos ajudaram a ferrar a vida dos brasileiros nesse ano.;1
I'm at BB CENOP Operações - @bancodobrasil in Curitiba, PR https://t.co/NwtazcUMWb;1
Algum atendente on pra me tirar uma dúvida? @BancodoBrasil;1
@BancodoBrasil 'o céu está mais iluminati' era essa a msg subliminar?;1
@BancodoBrasil Não tem é #Luznofimdotunel para o servidor do #BB neste #governotemeroso;1
@ellisroberta @BancodoBrasil conselho de vdd vai ma agência;1
@BancodoBrasil Abri a conta pelo APP. 😔;1
@BancodoBrasil bom dia!! Pra abrir a poupança consignada com a poupex só por uma agencia ou pelo app tem como??;1
@BancodoBrasil Aguardando resposta por DM;1
@BancodoBrasil Henrique Meireles, Léo Pinheiro da OAS, Ademir Bendine, cumplices de estelionato aos fundos de pensão https://t.co/2jaKrU7DZy;1
@BancodoBrasil Envolvimento Bco. Central no golpe aos fundos de pensão anunciados ha anos https://t.co/NMbMSYeSvd https://t.co/DQL6rs0hLa;1
@BancodoBrasil-OAS-INVEPAR DÃO GOLPES EM FUNDOS DE PENSÃO... https://t.co/S15mhof4cB https://t.co/KOAmioJQdQ;1
Os desenvolvedores do aplicativo @BancodoBrasil estão dando um show de competência! Sem duvida é o melhor entre os app's p/ IOS.;1
@BancodoBrasil como sempre, mesmos problemas e mesmas respostas. Se não vai resolver nem precisa responder.;0
@thiagocnl @BancodoBrasil vai na agência, as vezes tá lá Aconteceu comigo;1
I'm at @BancodoBrasil in São Paulo, SP https://t.co/f75IhOjOZL;1
Desejando Feliz Natal com o nosso dinheirinho e dando um Infeliz Natal para 18 mil funcionários, é @BancodoBrasil ? https://t.co/FQr0LeIg4R;1
@BancodoBrasil será que eu receberei meu cartão ainda esse ano? Fica ai o questionamento.;1
Vc compra um produto, faz o pgto. c/ o cartão @Saraiva @BancodoBrasil, mas demora + de 18h p/ aprovação. Será q não tem estoque do produto?;1
@BancodoBrasil Não entendi.. o que seria isso?;1
Me protejo tanto para não ser assaltado , e vem o @BancodoBrasil e faz furtivamente. Lamentável!;0
@BancodoBrasil vc estão fora de comunicação em Belém??;1
@BancodoBrasil estou em outro estado e so assim vou conseguir resolver meu problema! Tem como ajudar por aqui?;1
@BancodoBrasil bom dia! Preciso que o gerente da minha conta/agência digitalize meu cartão de autógrafo! Poderia me ajudar?;1
@BancodoBrasil  como obter c/ com  vcs  financiamento....para reforma...residencial....#urgente...;1
@BancodoBrasil não!!! vcs precisam melhorar;0
@BancodoBrasil Património do povo brasileiro. Inegociável.;1
@BancodoBrasil preciso tirar uma dúvida urgente.. vou mandar por DM;1
@BancodoBrasil preciso de um emprestimo de 28 reais, ajude;1
@genario_azevedo @BancodoBrasil  feliz Natal aos funcionários e boa sorte . BB ,  melhor  a  hashtag  #ForaTemer;1
@BancodoBrasil oi quero reclamar;0
@BancodoBrasil e uma vergonha o que gerentes faz com cadeirantes faz com deficientes físico vocês me dar ate nojo da falsidades de vocês;0
@BancodoBrasil cade a ouvidoria do banco do brasil cade  controle de qualidades nao faz nada clientes tem que sair da ag para ir ao banheiro;0
@BancodoBrasil e muito estranho gerente do banco do brasil  fala assim para um clientes esta AG 1823-6 de Belford roxo esta uma vergonha;0
@BancodoBrasil gerente da AG 1823-6 falou que a diretoria não tem autoridades para transferi eles não entendi oque o gerente quis dizer;1
@BancodoBrasil Vcs acreditam que batemos o carro às 20h e até às 01h estava esperando o guincho do BB que nunca chegou? Irresponsáveis!;0
@BancodoBrasil vocês me dar nojo faz anuncio faz  patrocina mais o que tem que fazer não faz e respeita seus clientes não respeita;0
@BancodoBrasil ouvidoria de vocês sabe e na o fazem nada na hora de ir no caixa o cliente não tem privacidade todos ver o cliente receber e;0
@BancodoBrasil sendo que tem que a direção do banco do brasil tem que saber que trata mal idosos etc... e crime 3 mês a 1 ano de cadeia;0
@BancodoBrasil e não faz nada a agencia banheiro sempre esta quebrado não tem água no bebedouro elevado quebrado e uma vergonha a AG 1823-6;0
@BancodoBrasil operador de caixa para almoça e só deixa dois operador para atender centenas de pessoas o pior e que gerente sabe ver a;0
@BancodoBrasil deficiente físico mulheres gravidas e mulheres com criança de colo são humilhadas na fila do caixa chefe de caixa manda trés;0
@BancodoBrasil e uma vergonha a agencia banco do brasil de Belford roxo gerentes não respeita clientes que merece respeito cadeirante;0
I'm at @BancodoBrasil in São Paulo, SP https://t.co/ZG0G3RehL0;1
@BancodoBrasil pelo amor de Deus me contrata;1
@BancodoBrasil  eu queria saber qual é o nome do App;1
@BancodoBrasil #arvoredeluzbb Felicidades nesse Natal para todos Nós!!! ♡☆♡ https://t.co/q12ou1pA7m;1
@BancodoBrasil ArreÉgua! Viraram maçon que nem o golpista #Temer?;1
@BancodoBrasil um simples desbloqueio de conta por erro de senha...errei as letras 🙃 https://t.co/QmtUoR9hT0;1
@BancodoBrasil porque a conta do FIES universitária tem uma taxa de manutenção e a conta universitária normal não tem???!;1
@BancodoBrasil estou a espera o meu cartão 💳 até hj 15 dias;1
🙅@BancodoBrasil Meu cartao do Banco do Brasil nao passa em lugar algum... Pensando seriamente em trocar minha conta;0
@BancodoBrasil Banco estou com problemas, me ajudem.;1
@BancodoBrasil ... ele disse que terei que ir na agência pedir formalmente pra cancelar! Oi? Se eu nem pedi esse serviço?;1
@BancodoBrasil Vcs colocaram um serviço pra mim SEM EU PEDIR e estão cobrando por ele. Falei com meu gerente pelo whats (estou em SP) e...;0
@BancodoBrasil Feliz 2017 pros funcionários que terão suas agências fechadas tb?;1
@BancodoBrasil uma dúvida.  Os correios aceita fazer deposito em conta para o Banco do Brasil  ?;1
@BancodoBrasil Tem como alterar a data de vencimento da fatura do meu Ourocard pela Internet?;1
@BancodoBrasil ai eu vi na Paulista esses dias ♡♡♡♡♡♡♡;1
@BancodoBrasil esse ano o banco vai dar calendários como nos outros anos?;1
@BancodoBrasil  Vcs são uma piada, 💰💸😂 cobram até p entrar no banco, vcs se acham, 328%aa? Se enxerguem. Assalta c teclado?;0
@BancodoBrasil quero dinheiro;1
@BancodoBrasil Por que eu a mensagem de confirmação de abertura de contas não chega quando eu solicito?;1
@BancodoBrasil Já  o @TJPE_oficial informa que o cadastro de ID para depósito judicial é feito só no BB.;1
@BancodoBrasil Gerando ID p/ depósito judicial no @TJPE_oficial mas só recebo a mensagem 'Cadastre o ID no site do tribunal (C103-000)';1
Caro @BancodoBrasil, tive um boleto pago em duplicidade. Como proceder?;1
o comercial do @BancodoBrasil que é o pai e a filha etc me fez chorar obrigada @banco;1
@BancodoBrasil enviei por DM. Espero que dessa vez consiga resolver!;0
@BancodoBrasil Obrigada pelo retorno. O problema já foi resolvido.;1
@BancodoBrasil  aprenda  com o @Bradesco  como  se tratar um cliente;0
@BancodoBrasil Fica sim!O app é era de tranferencia TED/DOC;1
@BancodoBrasil  uma hora na fila do caixa , sem nenhuma outra pessoa na fila , e ainda por cima nem a ouvidoria funciona  porcaria estatal..;0
@heitor_rns @BancodoBrasil estava pensando em transferir meus 12 milhoes para o Banco do Brasil, mas mudei de ideia agora. Obrigado!;0
@BancodoBrasil Vista Infite pontua em dobro. Teria no mínimo MIL PONTOS. Sou cliente Estilo e fui lesado.  Ocorrencia 786163025 / 786738032.;0
@BancodoBrasil Tenho cartão Visa Infinite. Como uma fatura de 1876,49 pode gerar 185 pontos ? Ocorrencia 786163025 / 786738032. Fui enganado;0
Em 2017 conte com o @BancodoBrasil todos do segundos, menos quando precisar de $$ no final de semana.;0
Obrigada @BancodoBrasil por essa música apaixonante na propaganda da tv 💕;1
@BancodoBrasil Poderia mim responder ?;1
@BancodoBrasil obgd;1
O @BancodoBrasil e @tratorfilmes desejam um feliz 2017 a todos, com direito a campanha linda dirigida pela Ivy Abuj… https://t.co/jW1rThlLU4;1
@BancodoBrasil torcemos para melhorar.;1
@BancodoBrasil Poderia da uma atenção ? Enviei uma MsG;0
@BancodoBrasil Poderia Tirar minhas duvidas por inbox ? Pois não Consigo Tirar Pelo Facebook;1
@BancodoBrasil  RETIFICANDO: O BB NÃO TEM CULPA. a ANTA DA CORRETORA WCSI QUE MANDOU A CONTA ERRADA;1
@BancodoBrasil por exemplo: 'em um ano o APP estará avisando os clientes.' Ou 'em um ano o computador será de fato desnecessário'.;1
@BancodoBrasil em outras palavras, todo mundo sente muito, todo mundo está melhorando mas não ouvi nada concreto.;0
@BancodoBrasil por que o aplicativo não informa a validade desse tipo de transação?;1
@BancodoBrasil ou seja, pra que a comodidade do smartphone se você tem obrigação de ter um computador cadastrado?;1
@BancodoBrasil insuficiente. O suporte queria que eu acessasse o banco pelo computador (pra quê?) E em seguida que eu vá à minha AG.;0
@BancodoBrasil oii, estou em outra cidade e esqueci meu cartão e preciso realizar um saque, posso sacar no caixa com meu rg?;1
@BancodoBrasil fiz a solicitação do cartão Saraiva e foi aprovado queria o código de rastreio. Poderiam me ajudar?;1
Ano passado o @BancodoBrasil teve um lucro de R$ 14,4 bilhões. 2016 deve ter rolado um déficit gigantesco pra pedir contribuição mesmo...;1
@BancodoBrasil não achei no site, mas aconteceu no BB do Shopping Barra, bairro Barra, cidade Salvador-BA.;1
Olha esse @BancodoBrasil pedindo CONTRIBUIÇÃO pra ligar umas lâmpadas!!! #ArvoredeLuzBB;1
@BancodoBrasil olá boa noite vocês poderiam me ajudar?;1
@BancodoBrasil Pelo código de rastreamento está constando q meu endereço estva incorreto pra entrega.Mais não está.E agora?meu cartão chega?;1
@BancodoBrasil Excelente atendimento. Obrigado. Só me restou uma última dúvida. Dá uma olhadinha por DM. Grato.;1
@BancodoBrasil não consigo acessar minha conta pelo celular ou pc de forma nenhuma, já autorizei até dentro da agência, vcs podem resolver?;1
I'm at @BancodoBrasil in Cuiabá, MT https://t.co/eNvYsJ86DS;1
@BancodoBrasil entendi. Agr só mais outra pegunta. O que são clientes correntistas e clientes não correntistas ?;1
@BancodoBrasil estou aguardando faz tempo uma resposta na DM;0
1h30 aguardando já, isso ai @BancodoBrasil, assim que se trata os clientes mesmo. https://t.co/QNXgtPc70h;0
@BancodoBrasil Fui na agência de vocês e me informaram que o erro no BB Code é geral. Resolvam pra todos de uma vez ou voltem à forma antiga;0
@BancodoBrasil Isso não é atendimento,e sim uma abordagem desagradavel e constrangedora,,;0
Só queria saber quando sai o edital do bendito concurso do @bancodobrasil para o estado de SP. To na expectativa de passar.;1
@BancodoBrasil , adquiri o Visa temático só para concorrer na promoção torcida premiada. Alguma informação sobre qdo sai algum resultado?;1
@BancodoBrasil o programa jovem aprendiz 2017 já está com inscrições abertas ??;1
I'm at @BancodoBrasil in Rio de Janeiro, RJ https://t.co/QVYhpB7EW8;1
@BancodoBrasil como não se no reclame aqui vários clientes que reclamaram DESSA taxa receberam estorno?? desculpa esfarrapada de vcs;0
o @BancodoBrasil  tá doido pra receber um processinho;0
@BancodoBrasil OK, obrigada 👍;1
@BancodoBrasil não posso não, o internet banking da caixa não aceitou. O atendimento p/tel de vcs é péssimo, e a resp no tt demorou mt.;0
I'm at @BancodoBrasil in Itaguaí, RJ https://t.co/md7G8jU9FU;1
@BancodoBrasil Posso alterar, desbloquear senha para internet. Mas fazer uma nova no terminal com a minha de 6 dígitos não posso.;1
É tão legal descobrir que você pagou a fatura do cartão de crédito duas vezes e não consegue falar com ninguém no @BancodoBrasil  q resolva.;0
Apesar de passar quase três horas hoje na @Caixa e no @BancodoBrasil pelo menos consegui resolver tudo e fui bem atendida.;1
@BancodoBrasil estou tendo erro -505 quando tento instalar o app Android de vocês;1
Aguardei 17 minutos na linha antes de desistir do atendimento do @BancodoBrasil Diz a lei que o tempo máximo é de 4… https://t.co/gAbteROtpK;0
Alô @BancodoBrasil Mais de 15 minutos na linha pra poder transferir um $ de mim pra mim mesma pq o gerente não tem… https://t.co/NpQQd8M5xL;0
@BancodoBrasil, gostaria de saber como faço para me tornar Jovem Aprendiz Banco do Brasil2017, não estou conseguind… https://t.co/RAmbuYPTNb;1
@BancodoBrasil já sou cliente antiga e não ganhei nada na poupança PREMIADA. Me descola um ingresso do festival da @fanta_br ???;1
@BancodoBrasil aff! Ainda bem que eu tenho gerente, né... melhore!;0
@BancodoBrasil se desse pra baixar o app na store, seria um sonho mas...;1
@guilhermeagnol @BancodoBrasil farei isso, palhaçada!;0
@BancodoBrasil moro no Rio e a telefonista disse que tenho que pegar na minha agência em Porto Alegre 😄paguem a passagem que vou.;1
@BancodoBrasil meu cartão Ouro Card venceu em agosto, mandei uns 10 mail's agência 3202 e ouvidoria sem quer uma resposta. Descaso 😡;0
@BancodoBrasil Alguma previsão de quando volta?;1
@BancodoBrasil me diz uma vantagem que eu tenho abrindo uma conta no banco de vocês.;1
Não sei quem tem o pior atendimento, @NEToficial ou @BancodoBrasil;0
@BancodoBrasil quando vai ter concurso público? https://t.co/8NpBLcm5Rz;1
@BancodoBrasil Boa tarde! Meu cartão vai vencer mês q vem e não moro mais em JF/MG (local da minha abertura de conta)moro no ES, o que faço?;1
@BancodoBrasil a função para pagamento do próprio celular ainda não está disponível;0
@nubankbrasil to passando isso com o @BancodoBrasil que não que me atender via DM https://t.co/TDus9Iy5n1;0
eu vou amar o @BancodoBrasil pelo resto da vida se ele me deixar ser universitária pagando baratinho pra sempre <3;1
@BancodoBrasil mandei uma DM aí.;1
@BancodoBrasil Assim como um canal na internet. Tirem essa centralização do telefone 😉;0
@BancodoBrasil No telefone é uma luta pra conseguir atendente. Revejam isso, até msm pra aliviar vcs. Se tem um app poderia mto bem resolver;0
@BancodoBrasil Oi, boa tarde. Já resolvi, deixo como sugestão a otimização dos canais: a gnt faz queixa no app e vcs encaminham pro fone.;1
cade o povo do @BancodoBrasil que eu tenho uma reclamação;0
@BancodoBrasil acabei de enviar;1
@BancodoBrasil até agora nada. Agência BB de Matozinhos MG mais lerda que a twitteiro do banco....;0
Tem 10 anos que sou cliente do @BancodoBrasil. Bem que eles podiam me mandar um presentinho!;1
@BancodoBrasil vocês mandaram um cartão universitário pra minha casa com todos os meus dados sem minha autorização.;0
@BancodoBrasil boa tarde, estou aguardando resposta da MD!;1
@BancodoBrasil esse banco é um lixo!!,!,!?!;0
@BancodoBrasil @celsodossi ué, mas se o banco é do Brasil, por que a conversão não serve pra nossa moeda?;1
@BancodoBrasil como me cadastrar para jovem aprendiz ?;1
@MichelTemer  esse pacote e verdade ou não é??? Pois nem a @Caixa e  @BancodoBrasil sabem informar sobre o assunto. https://t.co/U687nWP0tm;0
